doctor_id,npi,dea_number,first_name,last_name,full_name,specialty,hospital_affiliation,address,city,state,zip_code,phone,email,license_number,license_state,license_expiry,years_of_practice,is_active,fraud_flag,created_at
DOC101280,2490668867,MC8571164,Benjamin,Jones,Dr. Benjamin Jones,Rheumatology,Daniels PLC,146 Lawrence Court Apt. 203,New Lisa,OH,98719,5596666942,benjamin.jones@kaiserhealth.org,CA56018,MI,05-01-2031,28,TRUE,FALSE,06-02-2023
DOC101281,1431807392,AB2585653,Angela,Clark,Dr. Angela Clark,Neurology,Howard-Hensley,88463 Ball Garden Suite 850,North Lisa,GA,96318,(877)421-7931,angela.clark@kaiserhealth.org,GA73191,FL,06-01-2029,6,TRUE,FALSE,21-11-2021
DOC101282,1678719261,MK8720124,Stacy,Rivera,Dr. Stacy Rivera,Oncology,Moore Group,4837 Ralph Point,Farmerfort,TX,77726,888.994.9128,stacy.rivera@kaiserhealth.org,PA48020,PA,14-03-2028,25,TRUE,FALSE,20-10-2025
DOC101283,1549080998,GU7673887,Tony,Scott,Dr. Tony Scott,Endocrinology,"Reyes, Jensen and Williams",6296 Edwards Village,Craigmouth,CA,64212,318.202.0404,tony.scott@kaiserhealth.org,OH22765,OH,14-06-2029,18,TRUE,FALSE,13-05-2022
DOC101284,2383000914,HL2949307,Ashley,Taylor,Dr. Ashley Taylor,Oncology,Wright-Barker,26578 Kelly Locks Apt. 550,New Jasonborough,NY,8771,+1-210-215-8456x73137,ashley.taylor@kaiserhealth.org,GA84467,MI,29-07-2030,31,TRUE,FALSE,19-01-2022
DOC101285,2662897351,SV6225275,Valerie,Steele,Dr. Valerie Steele,Infectious Disease,Bradley-Davis,6073 Jackson Cove Suite 373,Port Caitlin,CA,83550,+1-401-601-4926x21892,valerie.steele@kaiserhealth.org,CA31749,TX,25-07-2027,20,TRUE,FALSE,30-06-2021
DOC101286,1405677125,CX5890418,Robert,Clark,Dr. Robert Clark,Endocrinology,Cook-Mathis,0251 Wright Plains Apt. 471,Port Angelatown,CA,4766,450-915-3119x5960,robert.clark@kaiserhealth.org,CA54146,NY,23-03-2029,31,TRUE,FALSE,11-02-2023
DOC101287,1812392788,KJ7909863,Lauren,Park,Dr. Lauren Park,Infectious Disease,Hogan-Zavala,9660 Scott Parkway Suite 625,Bellview,NY,22670,(846)340-6948,lauren.park@kaiserhealth.org,PA28420,GA,25-10-2030,30,TRUE,FALSE,05-09-2025
DOC101288,2442022482,JT8631373,Matthew,Scott,Dr. Matthew Scott,Hematology,Rodgers and Sons,1148 Patrick Land Apt. 197,Michaelfort,CA,6011,-7807,matthew.scott@kaiserhealth.org,IL58102,CA,19-11-2027,19,FALSE,FALSE,14-01-2024
DOC101289,1802669141,VH9606104,Rebecca,Ramirez,Dr. Rebecca Ramirez,Hematology,Hanson Hospital,670 Holly Vista,North Markville,CA,30297,686.326.8497x042,rebecca.ramirez@kaiserhealth.org,NC84430,NY,30-03-2029,11,TRUE,FALSE,15-04-2026
DOC101290,1569247688,XG4103414,Elizabeth,Wilson,Dr. Elizabeth Wilson,Oncology,Sawyer Medical Center,8170 Ruben Club Suite 365,Moorebury,FL,78615,001-276-961-0541x7150,elizabeth.wilson@kaiserhealth.org,NY77589,NY,02-05-2029,12,FALSE,FALSE,12-08-2021
DOC101291,1405132517,UX0447085,Christopher,Decker,Dr. Christopher Decker,Infectious Disease,Bailey-Nixon,77842 Dickson Lake,Kimhaven,CA,82438,(677)306-6721x92283,christopher.decker@kaiserhealth.org,MI46030,CA,06-08-2028,29,TRUE,FALSE,29-03-2023
DOC101292,2878310314,MN4572275,Alex,Reid,Dr. Alex Reid,Hematology,Rodriguez and Sons,59783 Roberto Village Suite 408,East Gloriaton,MI,45759,001-294-347-6988,alex.reid@kaiserhealth.org,IL17163,GA,30-03-2028,22,TRUE,FALSE,25-11-2022
DOC101293,1744999870,VH3913694,Matthew,Sullivan,Dr. Matthew Sullivan,Cardiology,Brown and Sons,08802 Henry Shoals Apt. 162,Lake Desireebury,TX,60489,3358595915,matthew.sullivan@kaiserhealth.org,OH49381,NY,11-05-2029,5,TRUE,FALSE,18-09-2024
DOC101294,1326753180,MR6310108,Karen,Graham,Dr. Karen Graham,Nephrology,Hernandez-Armstrong,636 David Lake Apt. 687,East Lisa,OH,81612,(625)245-0806,karen.graham@kaiserhealth.org,PA48708,OH,06-02-2030,11,TRUE,FALSE,25-03-2025
DOC101295,1606400474,SN7948698,Angie,Huynh,Dr. Angie Huynh,Nephrology,Short Ltd,83410 Danielle Mews Suite 584,Victoriabury,IL,93759,001-993-200-4603x56089,angie.huynh@kaiserhealth.org,NC43072,NC,16-02-2029,9,TRUE,FALSE,04-11-2023
DOC101296,1610077017,RH7594933,Annette,Sweeney,Dr. Annette Sweeney,Oncology,Ruiz PLC,4790 Adkins View,North Jose,CA,2435,(778)390-2764,annette.sweeney@kaiserhealth.org,NC23534,NY,18-04-2028,9,TRUE,FALSE,13-07-2021
DOC101297,2004902144,KC5596743,Gina,Tate,Dr. Gina Tate,Oncology,Morse-Pope,857 Evans Fords,New Justinfort,CA,40799,4627828507,gina.tate@kaiserhealth.org,NC49719,MI,31-10-2028,31,FALSE,FALSE,25-05-2023
DOC101298,2523917033,MH0049992,Ivan,Wood,Dr. Ivan Wood,Infectious Disease,Hayden Hospital,5013 Moore Mountain,North Laurieside,OH,67366,750.351.3918x4180,ivan.wood@kaiserhealth.org,PA38107,OH,28-12-2030,12,FALSE,FALSE,16-12-2023
DOC101299,2731739462,JS7238586,Curtis,Johnson,Dr. Curtis Johnson,Rheumatology,"Mayer, Smith and Green",5156 Javier Trail,South Richard,FL,82416,(968)599-4738,curtis.johnson@kaiserhealth.org,MI30110,GA,04-09-2027,29,TRUE,FALSE,27-04-2026
DOC101300,1413493179,NQ0605581,Shari,Craig,Dr. Shari Craig,Hematology,Rosales PLC,0563 Shepherd Mill,East Kevinville,CA,27185,839.649.1258x1936,shari.craig@kaiserhealth.org,PA70621,MI,12-03-2031,13,TRUE,FALSE,09-02-2023
DOC101301,1625069893,MJ6463989,Ryan,Clark,Dr. Ryan Clark,Hematology,Bell-Steele,459 Watson Manor,West Anthonyside,CA,77002,514-263-1879x89763,ryan.clark@kaiserhealth.org,NY48793,PA,16-01-2028,28,TRUE,FALSE,08-03-2023
DOC101302,1934271866,UE5529050,Alan,Moore,Dr. Alan Moore,Nephrology,Allen and Sons,96025 Cheryl Station,South Allen,CA,1256,9432866684,alan.moore@kaiserhealth.org,OH17024,CA,13-12-2030,8,TRUE,FALSE,29-09-2025
DOC101303,1015616197,GT4498121,Denise,Price,Dr. Denise Price,Neurology,"Martin, Edwards and Gross",3680 Harris Oval Apt. 808,East James,CA,6158,001-970-919-9824,denise.price@kaiserhealth.org,CA98157,NC,17-09-2027,37,TRUE,FALSE,19-06-2025
DOC101304,1846990867,EG3104481,Michael,Mills,Dr. Michael Mills,Hematology,Taylor-Smith,67828 Natasha Plains Suite 006,Castanedahaven,GA,89752,212.879.0425x28465,michael.mills@kaiserhealth.org,FL92330,OH,26-10-2029,28,FALSE,FALSE,18-02-2022
DOC101305,2192218822,AP3186417,Erica,Carlson,Dr. Erica Carlson,Infectious Disease,Welch Medical Center,703 Blake Circle Apt. 480,Nicoleview,NY,34240,978.490.4833x46586,erica.carlson@kaiserhealth.org,FL13808,TX,21-02-2029,17,TRUE,FALSE,02-01-2022
DOC101306,1693683599,CP7640323,Ian,Robinson,Dr. Ian Robinson,Nephrology,"Forbes, Watts and Henderson",640 Weeks Rest Suite 430,Hardytown,NY,92606,878.925.3712,ian.robinson@kaiserhealth.org,MI39899,TX,05-08-2027,26,TRUE,FALSE,09-12-2023
DOC101307,1671269379,JV9952252,Victoria,Miller,Dr. Victoria Miller,Nephrology,Tucker-Sampson,73142 Mary Skyway,Paulberg,OH,35903,299.744.3317x8273,victoria.miller@kaiserhealth.org,IL43834,IL,04-04-2030,38,TRUE,FALSE,22-07-2025
DOC101308,1686811143,HB6409805,Ricky,Taylor,Dr. Ricky Taylor,Gastroenterology,"Parker, Smith and Lozano",640 Martin Mission Suite 662,New Christinafort,GA,67478,+1-956-452-5542x45866,ricky.taylor@kaiserhealth.org,GA21163,PA,02-02-2030,25,TRUE,FALSE,06-01-2023
DOC101309,1627879025,UD2046372,Ashley,Brown,Dr. Ashley Brown,Cardiology,Martin-Mcgrath,9406 Corey Trail Suite 138,South Jennifer,OH,31091,-5273,ashley.brown@kaiserhealth.org,TX62014,OH,26-02-2028,6,TRUE,FALSE,16-07-2024
DOC101310,1584180295,MX9997737,Deborah,King,Dr. Deborah King,Nephrology,"Mason, Fisher and Hart",03565 Adams Plaza Apt. 843,Pearsonland,CA,93042,492-862-7350x6001,deborah.king@kaiserhealth.org,MI57055,GA,01-04-2029,25,TRUE,FALSE,03-12-2023
DOC101311,1924741117,XG6703862,Melissa,Fields,Dr. Melissa Fields,Rheumatology,Richards Group,9091 Brandon Coves,Myersshire,OH,42847,654-430-0178x4627,melissa.fields@kaiserhealth.org,GA66503,NY,01-12-2030,11,TRUE,FALSE,13-07-2021
DOC101312,2233008056,HB8292482,Rhonda,Edwards,Dr. Rhonda Edwards,Gastroenterology,"Anderson, Ortega and Pierce",307 Eric Loop Suite 569,North Karaton,GA,82709,-2517,rhonda.edwards@kaiserhealth.org,FL32450,NY,22-08-2027,7,TRUE,FALSE,07-09-2021
DOC101313,1127365485,EF0720197,Richard,Thompson,Dr. Richard Thompson,Oncology,Mcknight-Odonnell,49465 Samantha Spring Suite 053,Victorfort,NC,88569,911-760-2859x538,richard.thompson@kaiserhealth.org,IL28052,NC,08-01-2029,35,TRUE,FALSE,07-04-2026
DOC101314,1627963651,FV5551005,Trevor,Stewart,Dr. Trevor Stewart,Oncology,"Lopez, Green and Jones",2823 Linda Courts Suite 430,Lake Tammy,CA,18051,+1-977-844-4332x945,trevor.stewart@kaiserhealth.org,NC25050,MI,28-05-2031,24,TRUE,FALSE,26-09-2025
DOC101315,2226230036,AQ2235028,Heather,Simon,Dr. Heather Simon,Neurology,"Brown, Osborn and Villanueva",46497 Kristin Turnpike Apt. 419,South Shannonland,CA,3356,4995784429,heather.simon@kaiserhealth.org,FL97774,IL,11-10-2027,14,TRUE,FALSE,20-09-2024
DOC101316,2375391692,TA9166316,Cynthia,Anderson,Dr. Cynthia Anderson,Infectious Disease,Shaw Group,597 Tammy Way Apt. 489,North Matthewstad,MI,62048,001-799-815-8434,cynthia.anderson@kaiserhealth.org,OH83158,GA,26-12-2028,24,TRUE,FALSE,28-06-2022
DOC101317,1045441061,PN4970084,Debra,Mcknight,Dr. Debra Mcknight,Pulmonology,Mitchell Hospital,70806 Charles Street Apt. 959,Johnmouth,PA,71263,001-345-490-7312x8211,debra.mcknight@kaiserhealth.org,NC13600,NY,03-03-2029,26,TRUE,FALSE,13-02-2024
DOC101318,1764296280,UE4115050,Dana,Davis,Dr. Dana Davis,Nephrology,"Dixon, Flores and Baker",893 Reid Motorway Apt. 705,South Anthonystad,CA,85083,001-806-726-3276x2432,dana.davis@kaiserhealth.org,MI85123,OH,03-06-2029,11,TRUE,FALSE,18-10-2022
DOC101319,1152552322,XT0588377,Aaron,Mack,Dr. Aaron Mack,Oncology,"Fox, Scott and Henry",937 Simpson Isle Apt. 399,Houstonborough,CA,51462,001-518-745-4419,aaron.mack@kaiserhealth.org,PA45522,CA,02-06-2029,24,TRUE,FALSE,01-05-2026
DOC101320,2253950111,LF5586277,Eric,Martin,Dr. Eric Martin,Gastroenterology,Newton Medical Center,5159 Martin Haven,Phelpsside,NC,97623,615.953.3317x9313,eric.martin@kaiserhealth.org,NC33221,OH,23-11-2028,7,TRUE,FALSE,01-10-2024
DOC101321,2489030458,SA9718614,Nichole,Jensen,Dr. Nichole Jensen,Endocrinology,Curry-Villarreal,0210 Kristi Extension Suite 864,Pamelahaven,CA,88361,001-270-705-1253x80631,nichole.jensen@kaiserhealth.org,MI38860,PA,29-04-2031,26,FALSE,FALSE,01-05-2023
DOC101322,2592055967,LQ7991137,Paige,Davenport,Dr. Paige Davenport,Nephrology,Andersen-Clark,927 Lowe Underpass Suite 226,Stewartland,NC,10555,001-552-343-8720x7579,paige.davenport@kaiserhealth.org,FL12401,IL,25-10-2028,26,TRUE,FALSE,17-01-2024
DOC101323,1745116089,MS9701522,John,Franklin,Dr. John Franklin,Cardiology,Wheeler PLC,459 Thompson Greens Apt. 840,Port Trevor,FL,87642,257-736-8507,john.franklin@kaiserhealth.org,FL59665,NC,12-05-2030,29,TRUE,FALSE,06-06-2022
DOC101324,1476128989,VH0746113,Paula,Moore,Dr. Paula Moore,Oncology,Lucas Medical Center,18672 Thomas Prairie,West Joshuastad,MI,54797,(219)366-7601x50434,paula.moore@kaiserhealth.org,GA85669,MI,02-07-2027,13,TRUE,FALSE,26-01-2023
DOC101325,2603387885,ES5898681,Philip,Watson,Dr. Philip Watson,Oncology,Gray-Torres,6573 Brianna Neck Suite 410,Aaronhaven,IL,43024,+1-902-233-0946x214,philip.watson@kaiserhealth.org,FL85416,GA,03-03-2031,30,TRUE,FALSE,19-01-2025
DOC101326,1900737949,UV4457444,Mary,Monroe,Dr. Mary Monroe,Cardiology,Robinson-Monroe,05342 Stephanie Station Apt. 629,North Sarah,CA,85611,(515)807-1066x1690,mary.monroe@kaiserhealth.org,GA62820,MI,06-02-2031,15,TRUE,FALSE,28-05-2025
DOC101327,1654347591,YN0435983,Brian,Johnston,Dr. Brian Johnston,Nephrology,Wilson-Stevens,9631 Gutierrez Bypass Suite 087,Christinaland,NC,19993,(698)930-8788,brian.johnston@kaiserhealth.org,PA92139,MI,02-06-2029,8,TRUE,FALSE,14-04-2026
DOC101328,2585783756,XT1678434,Amber,Escobar,Dr. Amber Escobar,Oncology,Scott and Sons,9686 Davies Mission Suite 823,Port Kimberlyton,GA,75196,001-571-854-7595x013,amber.escobar@kaiserhealth.org,FL17443,GA,02-06-2029,11,TRUE,FALSE,13-10-2022
DOC101329,2761350078,TG6922338,Jessica,Miller,Dr. Jessica Miller,Oncology,Reyes-Hubbard,0828 Stacey Terrace,Parkerville,IL,84480,571.365.0942,jessica.miller@kaiserhealth.org,CA40971,FL,31-01-2029,31,TRUE,FALSE,06-05-2026
DOC101330,2285023126,LG2735514,Ricky,Young,Dr. Ricky Young,Oncology,"Miller, Walker and Macias",1813 Roman Unions,North Joshuamouth,GA,78376,3467449405,ricky.young@kaiserhealth.org,TX44404,MI,30-11-2027,8,TRUE,FALSE,23-05-2023
DOC101331,1347714695,BU3555570,Christina,Velez,Dr. Christina Velez,Endocrinology,Castro-Tanner,268 Andrew Parkway,Bernardton,CA,84451,(681)444-1666x11772,christina.velez@kaiserhealth.org,CA63880,NY,04-07-2027,35,TRUE,FALSE,22-12-2024
DOC101332,1644594761,FD8939127,Pamela,Harrison,Dr. Pamela Harrison,Oncology,"Costa, Peterson and Stone",240 Dean Neck Suite 957,West Yolanda,OH,4889,903.715.1861,pamela.harrison@kaiserhealth.org,PA13888,GA,01-01-2030,30,TRUE,FALSE,30-03-2026
DOC101333,1228305644,PT5304555,Chelsea,Thompson,Dr. Chelsea Thompson,Rheumatology,Parks PLC,764 Chelsea Radial Suite 832,Charlesshire,MI,5468,402-963-3492,chelsea.thompson@kaiserhealth.org,PA16691,TX,29-05-2031,31,TRUE,FALSE,18-08-2025
DOC101334,2607778943,HW2763990,Heidi,Wells,Dr. Heidi Wells,Oncology,"Murphy, Torres and Shelton",239 Figueroa Greens Apt. 448,North John,OH,83546,3117557694,heidi.wells@kaiserhealth.org,CA13831,NC,13-03-2031,16,TRUE,FALSE,14-05-2022
DOC101335,1696269022,EB9755061,Jason,Gardner,Dr. Jason Gardner,Hematology,Mcgrath-Shaffer,37508 Chelsea Gardens,South Luisburgh,MI,42414,(732)943-4213,jason.gardner@kaiserhealth.org,CA66579,GA,11-11-2030,6,FALSE,FALSE,24-05-2026
DOC101336,1512003934,KV0769721,Norma,Nguyen,Dr. Norma Nguyen,Oncology,Martin-Smith,50064 Wise Stravenue,West Kimberlyburgh,CA,80861,507-982-8625x5872,norma.nguyen@kaiserhealth.org,NY82251,FL,06-08-2027,20,TRUE,FALSE,18-02-2025
DOC101337,1919296921,AL3071226,Nancy,Moore,Dr. Nancy Moore,Oncology,"Ward, Hunter and Ford",0805 Ryan Views,South Douglas,CA,27090,001-216-575-0115x327,nancy.moore@kaiserhealth.org,NC26505,TX,18-01-2031,37,TRUE,FALSE,20-01-2024
DOC101338,2742705498,LR8872820,Katie,Calderon,Dr. Katie Calderon,Infectious Disease,Pineda-Wallace,8863 Davis Mill Suite 080,Johnburgh,CA,71230,001-981-722-3965,katie.calderon@kaiserhealth.org,TX30811,NC,02-02-2031,6,FALSE,FALSE,26-02-2023
DOC101339,1698044665,SU5247609,Katherine,Tucker,Dr. Katherine Tucker,Oncology,Nelson-Roberts,56222 Amber Wells,Port Juan,CA,53958,842-299-6138x071,katherine.tucker@kaiserhealth.org,OH44769,GA,23-05-2031,14,TRUE,FALSE,04-03-2025
DOC101340,2525737874,RR8840709,Ashley,Salinas,Dr. Ashley Salinas,Oncology,Jacobs Hospital,06838 Christina Cliffs Suite 298,Smithburgh,OH,64037,457.710.3630x56956,ashley.salinas@kaiserhealth.org,PA72724,GA,28-02-2030,34,TRUE,FALSE,15-10-2021
DOC101341,1612988972,TK2680928,Glenda,Reyes,Dr. Glenda Reyes,Endocrinology,Jones-Lewis,889 Erica Plaza,Farmerhaven,OH,9491,207-514-9236,glenda.reyes@kaiserhealth.org,NY94397,OH,24-10-2030,21,TRUE,FALSE,06-01-2025
DOC101342,1053718605,NY6880316,William,Romero,Dr. William Romero,Infectious Disease,Jarvis-Bates,4372 Mary Extensions Suite 776,Port Angie,IL,29815,001-919-718-0438x43097,william.romero@kaiserhealth.org,GA85658,PA,11-10-2030,9,TRUE,FALSE,09-09-2024
DOC101343,1124285354,CN0199198,William,Cobb,Dr. William Cobb,Pulmonology,Wilson Medical Center,87472 Jennifer Square,North David,NC,51153,(397)946-0302x312,william.cobb@kaiserhealth.org,CA78458,GA,27-09-2029,5,FALSE,FALSE,17-06-2022
DOC101344,1708671520,RQ1074043,Seth,Potter,Dr. Seth Potter,Neurology,Thompson-Sanchez,5888 Monique Place,Cherylburgh,OH,3669,(330)241-6527x26189,seth.potter@kaiserhealth.org,NC85888,PA,09-12-2029,33,TRUE,FALSE,03-06-2024
DOC101345,2246105110,UA0701785,Jeffrey,Villa,Dr. Jeffrey Villa,Oncology,Beltran Medical Center,251 Randy Route Apt. 238,North Jasonmouth,TX,4693,(609)881-9401,jeffrey.villa@kaiserhealth.org,CA58788,CA,12-02-2030,14,TRUE,FALSE,15-10-2024
DOC101346,2972392010,XF9759974,Christopher,Bush,Dr. Christopher Bush,Oncology,Johnson-Marshall,2045 Heather Ports,South Jillborough,PA,90926,+1-253-633-5016x26251,christopher.bush@kaiserhealth.org,FL88531,OH,30-01-2031,25,TRUE,FALSE,25-05-2026
DOC101347,2442526942,BK1641537,Joseph,Mays,Dr. Joseph Mays,Pulmonology,Sanchez-Johns,151 Jeffrey Crossroad Apt. 967,North Michelle,CA,77373,(840)874-1359,joseph.mays@kaiserhealth.org,PA22178,FL,06-12-2028,20,TRUE,FALSE,12-07-2023
DOC101348,1766997681,XN0855717,Joel,Williams,Dr. Joel Williams,Pulmonology,Perez-Baird,4339 Brianna Well Apt. 008,Curtisberg,MI,89848,(275)201-4683x1465,joel.williams@kaiserhealth.org,CA57601,NC,14-06-2028,24,TRUE,FALSE,29-05-2026
DOC101349,2881449908,BG5862405,Jonathan,Schultz,Dr. Jonathan Schultz,Hematology,Camacho-Ward,4201 Kathryn Rapid Apt. 232,North Nicholasstad,CA,14284,+1-988-790-6091x750,jonathan.schultz@kaiserhealth.org,IL53345,CA,03-01-2028,40,TRUE,FALSE,31-05-2026
DOC101350,1453527911,DC0851846,Sara,Price,Dr. Sara Price,Oncology,Kennedy-Gomez,6162 Emily Passage,Victoriachester,NC,45822,(888)772-0204x87103,sara.price@kaiserhealth.org,MI82601,PA,18-06-2028,19,TRUE,FALSE,30-11-2023
DOC101351,1359618307,YG4800226,Tony,Goodwin,Dr. Tony Goodwin,Pulmonology,King and Sons,97453 Michelle Lakes Suite 508,North Dustintown,TX,56407,001-695-547-3564x2729,tony.goodwin@kaiserhealth.org,PA90766,GA,02-04-2029,13,TRUE,FALSE,14-04-2022
DOC101352,2482987819,EC4749847,Benjamin,Logan,Dr. Benjamin Logan,Oncology,Cunningham and Sons,0814 Ortega Mills Apt. 236,South Kennethfort,OH,8266,(802)425-2553x13417,benjamin.logan@kaiserhealth.org,CA48625,TX,16-04-2028,20,FALSE,FALSE,20-02-2026
DOC101353,1784721461,QF7580452,Anthony,Johnston,Dr. Anthony Johnston,Nephrology,Howe-Vasquez,016 Tiffany Mission Apt. 584,New Daniel,TX,25133,+1-733-896-9108x296,anthony.johnston@kaiserhealth.org,OH68459,OH,17-12-2027,37,TRUE,FALSE,28-08-2022
DOC101354,2988775445,SJ7413401,Lisa,Harrington,Dr. Lisa Harrington,Nephrology,Mitchell-Ramirez,6478 Reyes Isle Apt. 845,Lake Erinport,TX,32982,001-499-825-7099,lisa.harrington@kaiserhealth.org,MI37922,OH,03-01-2028,5,TRUE,FALSE,25-07-2021
DOC101355,2275193463,SV0124844,Drew,Cooper,Dr. Drew Cooper,Hematology,Duran-Rodriguez,255 Alex Ferry,Rogersshire,MI,15944,-6281,drew.cooper@kaiserhealth.org,FL65303,PA,28-04-2028,31,TRUE,FALSE,15-08-2021
DOC101356,1568622307,AX6594805,Tara,Burns,Dr. Tara Burns,Neurology,Gross PLC,38840 Joan Route,Marshallfurt,NY,78157,(919)210-5071,tara.burns@kaiserhealth.org,OH14603,TX,20-01-2030,13,TRUE,FALSE,03-07-2024
DOC101357,2330372718,PW2447563,Tiffany,Carter,Dr. Tiffany Carter,Cardiology,Bailey-Mann,9143 Lindsey Mountains,New Dawn,NY,32703,955-467-6959,tiffany.carter@kaiserhealth.org,TX91991,NY,21-11-2029,18,TRUE,FALSE,13-09-2024
DOC101358,1782878066,CL4598586,Hector,Ortiz,Dr. Hector Ortiz,Infectious Disease,Baldwin and Sons,3703 Ashley Canyon,Robertmouth,FL,90054,541-434-3076,hector.ortiz@kaiserhealth.org,PA66755,PA,13-12-2029,23,TRUE,FALSE,22-10-2025
DOC101359,1288252128,YT6690594,Scott,Cochran,Dr. Scott Cochran,Infectious Disease,"Miller, Schultz and Reynolds",191 Sparks Estate Suite 236,South John,MI,87216,673.580.1318,scott.cochran@kaiserhealth.org,MI78940,IL,19-09-2028,16,TRUE,FALSE,18-02-2022
DOC101360,1847052031,XH2988712,Jacob,Villarreal,Dr. Jacob Villarreal,Oncology,Baldwin-Ballard,1114 James Extension,South Jamiemouth,TX,71106,335.841.4556x4731,jacob.villarreal@kaiserhealth.org,CA37261,OH,03-09-2029,29,TRUE,FALSE,13-01-2026
DOC101361,2277862685,FR2876032,Mark,Thompson,Dr. Mark Thompson,Oncology,Hall-Walsh,88943 Brandon Hills,Thomasville,NC,53532,(660)688-0418x902,mark.thompson@kaiserhealth.org,GA68829,NC,16-03-2029,19,TRUE,FALSE,24-01-2023
DOC101362,2106283345,WY5735623,Angela,Casey,Dr. Angela Casey,Oncology,Jones-Harris,87363 Jose Fields Apt. 813,Bartlettberg,GA,77764,001-338-304-5030x8349,angela.casey@kaiserhealth.org,GA94451,CA,16-03-2029,8,TRUE,FALSE,06-12-2023
DOC101363,1585973027,HW2285704,Tracy,Scott,Dr. Tracy Scott,Endocrinology,Swanson and Sons,133 Banks Square Apt. 781,West Michaelborough,IL,86898,001-525-888-3021,tracy.scott@kaiserhealth.org,CA29974,PA,26-07-2029,26,TRUE,FALSE,13-01-2022
DOC101364,2893977041,DP7881596,Ricky,Pearson,Dr. Ricky Pearson,Pulmonology,Gordon Medical Center,760 William Inlet Apt. 726,Alyssaland,OH,999,503-791-6781x28837,ricky.pearson@kaiserhealth.org,GA40519,NC,07-05-2031,30,TRUE,FALSE,27-04-2026
DOC101365,2690448467,HG2291248,Jeffrey,Sherman,Dr. Jeffrey Sherman,Nephrology,Waters and Sons,8146 Wright Island,Port Kim,CA,77841,423.520.7248x61156,jeffrey.sherman@kaiserhealth.org,PA80078,GA,19-09-2027,33,TRUE,FALSE,19-10-2024
DOC101366,2239459942,PJ0760895,Tyrone,Johnson,Dr. Tyrone Johnson,Neurology,"Johnston, Cruz and Johnson",1280 Phillips Cove,North Vanessa,CA,26918,001-862-348-7485x62378,tyrone.johnson@kaiserhealth.org,NY26878,CA,15-07-2029,19,TRUE,FALSE,18-05-2023
DOC101367,1980138716,ET3356890,Leah,Anderson,Dr. Leah Anderson,Oncology,Stevens-Russell,95136 Ronald Trail Suite 416,Deannachester,NC,53541,001-933-975-6184x535,leah.anderson@kaiserhealth.org,NY15005,NC,18-07-2029,6,FALSE,FALSE,17-09-2025
DOC101368,2337435670,EW7728715,Pamela,Cox,Dr. Pamela Cox,Infectious Disease,Watts Hospital,361 Scott Inlet Apt. 396,West Davidview,CA,43020,4257670217,pamela.cox@kaiserhealth.org,MI66556,MI,08-11-2030,28,TRUE,FALSE,29-06-2026
DOC101369,2575959955,AL5362917,Angela,Durham,Dr. Angela Durham,Cardiology,Blake-Cummings,6329 Smith Village,West Jasonview,IL,12301,+1-826-398-0865x5108,angela.durham@kaiserhealth.org,NC57782,IL,09-02-2030,9,TRUE,FALSE,05-06-2025
DOC101370,2252520788,FC6511921,Samantha,Smith,Dr. Samantha Smith,Pulmonology,Charles-Francis,313 Cindy Bypass,Lake Thomas,PA,48623,001-742-750-1657,samantha.smith@kaiserhealth.org,GA48718,IL,08-11-2028,25,TRUE,FALSE,14-07-2025
DOC101371,1027694730,ST2403532,Kevin,Gray,Dr. Kevin Gray,Cardiology,"Hernandez, Jones and Smith",056 Monica Junction Suite 738,Darrellshire,CA,53549,3069616153,kevin.gray@kaiserhealth.org,IL47451,CA,07-02-2029,16,TRUE,FALSE,12-12-2024
DOC101372,2340941218,BM2579599,Andrew,Schwartz,Dr. Andrew Schwartz,Oncology,Carter-Brooks,918 Kelly Forks Suite 975,Cookstad,CA,34954,(406)683-4260x5338,andrew.schwartz@kaiserhealth.org,IL72711,MI,30-01-2030,21,TRUE,FALSE,13-03-2025
DOC101373,1254601891,DG4348571,Brianna,Bennett,Dr. Brianna Bennett,Neurology,Payne Ltd,758 Keith Highway,East Robertbury,FL,40583,474.551.2619x37902,brianna.bennett@kaiserhealth.org,MI99865,MI,27-03-2031,32,TRUE,FALSE,06-09-2021
