patient_id,ssn,first_name,last_name,full_name,date_of_birth,age,gender,race,ethnicity,address,city,state,zip_code,phone,email,income_level,insurance_type,insurance_provider,diagnosis_code,diagnosis_description,is_eligible_for_pap,pap_enrollment_date,fraud_flag,created_at
PAT1005472,993-10-4884,Tamara,Becker,Tamara Becker,30-07-1951,36,Other,Hispanic,Non-Hispanic,575 Smith Square,Wilcoxshire,TX,40279,001-227-770-2662x1622,tamara.becker@example.com,< $25k,Medicare,"Martinez, Rojas and Cooper",I12,Hypertensive chronic kidney disease,TRUE,11-12-2025,FALSE,30-01-2026
PAT1005473,616-90-3286,Thomas,Hernandez,Thomas Hernandez,04-03-1961,87,F,Hispanic,Hispanic,85836 Evans Stream Suite 057,Port Mistymouth,FL,35741,001-835-378-1453,thomas.hernandez@example.com,< $25k,Underinsured,Hoover Ltd,J02,Acute pharyngitis,TRUE,,FALSE,12-11-2024
PAT1005474,381-37-9190,Jennifer,Nelson,Jennifer Nelson,17-09-1971,90,Other,Other,Non-Hispanic,62420 Yates Ways,North Elizabethbury,MI,34093,001-767-430-3843x853,jennifer.nelson@example.com,$50k-$75k,Medicaid,"Smith, Mcbride and Miller",J02,Acute pharyngitis,FALSE,,FALSE,16-12-2021
PAT1005475,867-87-2702,Sheena,Davis,Sheena Davis,23-12-1939,36,M,White,Hispanic,014 Crane Mews,Deanchester,FL,85468,897-821-5065x2941,sheena.davis@example.com,$25k-$50k,Underinsured,Stewart Ltd,I48,Atrial fibrillation,TRUE,16-01-2026,FALSE,19-11-2022
PAT1005476,674-97-4031,Kevin,Reese,Kevin Reese,20-04-1968,72,M,Native American,Non-Hispanic,4847 Leslie Crescent,North Angela,IL,2985,755.396.8941x4555,kevin.reese@example.com,$25k-$50k,Underinsured,"Byrd, Figueroa and Martinez",I48,Atrial fibrillation,TRUE,06-08-2024,FALSE,18-10-2023
PAT1005477,181-11-8844,Kathy,Williams,Kathy Williams,16-08-1952,51,M,White,Hispanic,397 Long Street,Kelseyton,FL,14678,001-340-204-5361,kathy.williams@example.com,< $25k,Medicare,Henderson-Garcia,E13,Other specified diabetes mellitus,TRUE,14-01-2025,FALSE,05-10-2024
PAT1005478,643-49-6714,Curtis,Nixon,Curtis Nixon,02-11-1972,28,F,Asian,Hispanic,0574 Smith Mission Apt. 309,New Hannah,CA,64523,+1-223-700-4001x5202,curtis.nixon@example.com,$50k-$75k,Underinsured,Baker-Bradley,I10,Essential hypertension,TRUE,30-10-2024,FALSE,21-04-2024
PAT1005479,929-65-7343,Wendy,Moore,Wendy Moore,24-11-2001,72,M,White,Hispanic,46976 Taylor Islands,Port Matthew,MI,87226,273-759-8062x07102,wendy.moore@example.com,$25k-$50k,Uninsured,,C05,Malignant neoplasm of palate,TRUE,03-08-2024,FALSE,26-03-2024
PAT1005480,934-77-7643,Carlos,King,Carlos King,14-01-1946,85,Other,Other,Hispanic,5625 Walters Valley,Bryantown,CA,14139,+1-793-911-5638x54740,carlos.king@example.com,< $25k,Uninsured,,I12,Hypertensive chronic kidney disease,TRUE,20-11-2024,FALSE,15-01-2025
PAT1005481,360-85-4013,Joy,Edwards,Joy Edwards,02-05-1937,88,Other,Native American,Hispanic,5752 Lester River,West Teresa,PA,52144,262.435.8880x9846,joy.edwards@example.com,< $25k,Underinsured,Mitchell-Fisher,C03,Malignant neoplasm of gum,TRUE,06-05-2025,FALSE,18-11-2022
PAT1005482,911-26-5286,John,Huffman,John Huffman,10-07-1942,59,F,Native American,Hispanic,08725 Patrick Square,East Jeremytown,IL,54142,706-492-6331,john.huffman@example.com,< $25k,Uninsured,,C00,Malignant neoplasm of lip,TRUE,19-04-2026,FALSE,31-12-2023
PAT1005483,168-30-8665,Charles,Craig,Charles Craig,22-07-1969,85,M,Hispanic,Hispanic,70535 Jesse Stravenue Apt. 530,Michaelmouth,IL,93495,274.201.3951x68487,charles.craig@example.com,$50k-$75k,Uninsured,,C05,Malignant neoplasm of palate,TRUE,01-06-2026,FALSE,29-07-2021
PAT1005484,440-61-4011,Anne,Mckinney,Anne Mckinney,13-12-2004,54,M,Other,Non-Hispanic,4028 Robert Mission Apt. 053,Francotown,MI,47868,949-723-2847,anne.mckinney@example.com,$50k-$75k,Uninsured,,I12,Hypertensive chronic kidney disease,TRUE,07-04-2025,FALSE,06-12-2025
PAT1005485,259-92-7421,Jason,Ellis,Jason Ellis,15-05-1973,90,F,White,Hispanic,33773 Mcdaniel Row,South Charlesfurt,IL,19011,001-231-302-2529,jason.ellis@example.com,$50k-$75k,Medicaid,"Howard, Solis and Gordon",J00,Acute nasopharyngitis,FALSE,,FALSE,07-09-2022
PAT1005486,917-31-7005,Henry,Scott,Henry Scott,06-02-1972,87,F,Black,Non-Hispanic,86115 Tina Green Suite 560,North David,NY,48353,(736)588-4464x8319,henry.scott@example.com,$25k-$50k,Uninsured,,E14,Unspecified diabetes mellitus,TRUE,25-08-2024,FALSE,12-11-2025
PAT1005487,280-87-6382,Lisa,Stevens,Lisa Stevens,19-11-2005,88,F,Native American,Hispanic,31260 Barron Junction Suite 250,Robertshaven,TX,90549,343-273-1873,lisa.stevens@example.com,$25k-$50k,Underinsured,Campbell Inc,E10,Type 1 diabetes mellitus,TRUE,16-11-2025,FALSE,13-02-2023
PAT1005488,302-59-3531,Teresa,Moody,Teresa Moody,07-08-1959,36,M,Other,Hispanic,697 Mcdonald Avenue,East Abigail,NY,53651,975.645.3661,teresa.moody@example.com,< $25k,Underinsured,Weiss-Lopez,M54,Dorsalgia,TRUE,,FALSE,06-07-2025
PAT1005489,231-14-5160,Betty,Callahan,Betty Callahan,16-06-1953,19,F,White,Hispanic,87142 Clark Rapid Apt. 802,Meyerside,OH,12756,237-902-9871,betty.callahan@example.com,$25k-$50k,Private,Wagner-Smith,E11,Type 2 diabetes mellitus,TRUE,04-02-2026,FALSE,24-09-2023
PAT1005490,133-96-3754,Eric,Jackson,Eric Jackson,10-12-1988,18,M,Other,Hispanic,9092 Dennis Cape,Smallburgh,NC,33024,+1-532-593-6354x694,eric.jackson@example.com,< $25k,Medicaid,Johnson-Jennings,E14,Unspecified diabetes mellitus,TRUE,29-10-2025,FALSE,12-05-2024
PAT1005491,414-70-8915,Spencer,Martinez,Spencer Martinez,09-09-1935,68,Other,Asian,Hispanic,462 Vanessa Ridges,South James,NY,93521,-10410,spencer.martinez@example.com,< $25k,Underinsured,,E10,Type 1 diabetes mellitus,TRUE,27-12-2024,FALSE,27-06-2023
PAT1005492,261-58-9028,Timothy,Fletcher,Timothy Fletcher,02-10-2005,42,M,Black,Hispanic,604 Oconnor Place Suite 758,East Anthonyburgh,MI,12060,001-924-666-6325x9496,timothy.fletcher@example.com,$50k-$75k,Uninsured,,C01,Malignant neoplasm of base of tongue,TRUE,16-02-2025,FALSE,14-09-2022
PAT1005493,980-10-4176,Tanya,Rodriguez,Tanya Rodriguez,09-01-1964,86,Other,Hispanic,Hispanic,06558 Miller Inlet Apt. 340,Webbstad,PA,3752,2245312146,tanya.rodriguez@example.com,$50k-$75k,Medicare,Horn-Ortega,J02,Acute pharyngitis,FALSE,,FALSE,30-10-2022
PAT1005494,573-77-1913,Michael,Estrada,Michael Estrada,07-03-1989,51,Other,Other,Non-Hispanic,250 Walker Street Apt. 893,South Jaclyn,PA,90043,(513)480-9143x55030,michael.estrada@example.com,< $25k,Underinsured,,I11,Hypertensive heart disease,TRUE,12-09-2024,FALSE,05-01-2022
PAT1005495,677-35-7239,Kevin,Andrews,Kevin Andrews,24-10-1962,37,Other,Hispanic,Hispanic,73181 Alvarez Skyway Suite 492,South Joseph,TX,71976,965.433.4357,kevin.andrews@example.com,> $100k,Underinsured,Reed LLC,C07,Malignant neoplasm of parotid gland,TRUE,03-10-2025,FALSE,18-03-2022
PAT1005496,103-59-7600,Lindsay,Fisher,Lindsay Fisher,11-01-1976,20,F,Other,Hispanic,037 Grant Harbors,Bauerborough,TX,7144,001-289-980-4061x98599,lindsay.fisher@example.com,$75k-$100k,Private,Stewart-Long,J02,Acute pharyngitis,FALSE,,FALSE,20-03-2025
PAT1005497,998-16-8055,Jennifer,Tucker,Jennifer Tucker,16-02-1939,66,F,Other,Hispanic,961 Anthony Hill,Patrickbury,MI,73294,9383757963,jennifer.tucker@example.com,$25k-$50k,Uninsured,Costa-Jones,C05,Malignant neoplasm of palate,TRUE,25-02-2026,FALSE,12-05-2022
PAT1005498,251-33-7896,Justin,Snyder,Justin Snyder,27-04-1940,32,F,White,Non-Hispanic,0944 Alicia Hollow Suite 121,Port Kimberlyberg,PA,93525,3068467095,justin.snyder@example.com,< $25k,Underinsured,"Reynolds, Patel and Crawford",M54,Dorsalgia,TRUE,,FALSE,13-06-2022
PAT1005499,145-18-9661,Daniel,Hodge,Daniel Hodge,18-05-1962,85,M,Native American,Non-Hispanic,5560 Cantu Loop,Woodmouth,NY,36007,001-284-532-5087,daniel.hodge@example.com,< $25k,Medicaid,"Smith, Barrett and Gallagher",C50,Malignant neoplasm of breast,TRUE,22-11-2024,FALSE,19-01-2026
PAT1005500,199-62-3383,Terry,Ray,Terry Ray,30-07-1965,37,F,Other,Non-Hispanic,9116 Hudson Gardens Apt. 444,Rachelville,CA,63788,(962)688-9229,terry.ray@example.com,$50k-$75k,Underinsured,Solis-Jackson,E13,Other specified diabetes mellitus,TRUE,06-11-2025,FALSE,01-05-2025
PAT1005501,843-45-4170,Clifford,Evans,Clifford Evans,31-05-1945,87,M,Other,Hispanic,8619 Melissa Overpass Suite 679,Leeborough,NY,93920,+1-288-632-4721x80034,clifford.evans@example.com,< $25k,Medicaid,Smith Group,I10,Essential hypertension,TRUE,20-12-2025,FALSE,10-01-2022
PAT1005502,284-93-2976,Darrell,Miller,Darrell Miller,22-11-1993,47,M,Other,Hispanic,531 James Mountain,Riveraville,TX,25577,(644)246-6524x275,darrell.miller@example.com,< $25k,Uninsured,Cole-Vaughan,J06,Acute upper respiratory infections,TRUE,,FALSE,01-07-2021
PAT1005503,609-90-2723,Peggy,Jacobs,Peggy Jacobs,19-09-1988,48,M,Native American,Hispanic,0616 Mullen Ferry Suite 567,Marymouth,NY,12911,583.678.2021x30265,peggy.jacobs@example.com,$75k-$100k,Underinsured,"Holland, Osborne and Armstrong",E10,Type 1 diabetes mellitus,TRUE,10-05-2026,FALSE,12-11-2025
PAT1005504,928-84-6969,Carolyn,Garcia,Carolyn Garcia,27-01-1963,54,Other,White,Non-Hispanic,970 Michael Springs,Port Rebecca,IL,35264,(416)972-2669,carolyn.garcia@example.com,< $25k,Medicaid,Mason-Harrison,C05,Malignant neoplasm of palate,TRUE,07-03-2025,FALSE,03-05-2022
PAT1005505,312-91-7613,Dana,Rodriguez,Dana Rodriguez,09-07-1996,22,M,Other,Hispanic,81728 Gilbert Landing,Elizabethfort,OH,36129,602-549-2584x7282,dana.rodriguez@example.com,< $25k,Private,West-Trujillo,C03,Malignant neoplasm of gum,TRUE,25-12-2024,FALSE,24-06-2026
PAT1005506,155-64-7535,Yvonne,Hensley,Yvonne Hensley,06-11-1943,20,Other,Asian,Non-Hispanic,7306 Eric Mills Apt. 584,Ginafort,MI,91448,822.692.7976,yvonne.hensley@example.com,$25k-$50k,Private,Rowland-Roberson,C06,Malignant neoplasm of other parts of mouth,TRUE,08-04-2026,FALSE,24-10-2024
PAT1005507,909-26-3139,Karen,Ryan,Karen Ryan,26-07-1946,75,Other,Black,Hispanic,2468 Erik Mill Suite 018,Matthewburgh,CA,12940,+1-759-271-2985x4158,karen.ryan@example.com,$25k-$50k,Underinsured,"Hurst, Elliott and Alvarado",I12,Hypertensive chronic kidney disease,TRUE,26-02-2025,FALSE,10-03-2026
PAT1005508,126-69-1588,Christina,Benton,Christina Benton,16-07-1943,49,Other,Hispanic,Hispanic,020 Patrick Spurs Suite 832,Port Tanya,GA,14548,8754910346,christina.benton@example.com,$25k-$50k,Private,"Brown, Price and Wiley",I11,Hypertensive heart disease,TRUE,13-06-2025,FALSE,12-12-2023
PAT1005509,149-25-9527,Jennifer,Woods,Jennifer Woods,24-03-1958,50,F,White,Hispanic,752 Davis Squares Suite 870,New Robertshire,TX,25022,365-335-0747x7717,jennifer.woods@example.com,$25k-$50k,Uninsured,,E14,Unspecified diabetes mellitus,TRUE,03-02-2026,FALSE,29-12-2021
PAT1005510,308-63-2048,Linda,Manning,Linda Manning,02-03-1979,57,M,White,Hispanic,4953 Lauren Estates,Lake Steven,OH,81698,-10150,linda.manning@example.com,$25k-$50k,Uninsured,Davis-Perez,C07,Malignant neoplasm of parotid gland,TRUE,18-04-2026,FALSE,20-08-2022
PAT1005511,379-88-5555,Joshua,Miller,Joshua Miller,18-08-1973,50,M,Native American,Hispanic,0316 Kayla Mountains Apt. 943,Lake Michelleside,NY,27013,(432)513-4128x6113,joshua.miller@example.com,> $100k,Underinsured,Skinner Ltd,E11,Type 2 diabetes mellitus,TRUE,10-12-2024,FALSE,05-10-2024
PAT1005512,617-37-5830,Erin,Moore,Erin Moore,29-10-1987,50,Other,Other,Non-Hispanic,51111 Mark Harbors Apt. 595,West Jason,TX,89003,658.738.0108,erin.moore@example.com,> $100k,Underinsured,Fisher LLC,C07,Malignant neoplasm of parotid gland,TRUE,27-09-2024,FALSE,29-04-2024
PAT1005513,519-37-5695,Austin,Ramirez,Austin Ramirez,27-12-2003,39,Other,Black,Non-Hispanic,4252 Dylan Way,Jonesbury,PA,82096,(833)293-7231x787,austin.ramirez@example.com,< $25k,Underinsured,Brown-Brown,E11,Type 2 diabetes mellitus,TRUE,24-01-2026,FALSE,18-12-2025
PAT1005514,181-42-9173,David,Howard,David Howard,10-02-1959,41,M,Native American,Non-Hispanic,9174 William Court,South Robertmouth,MI,69255,+1-801-774-5779x008,david.howard@example.com,$50k-$75k,Private,Miller and Sons,J06,Acute upper respiratory infections,FALSE,,FALSE,11-07-2024
PAT1005515,962-42-8455,Christine,Rodgers,Christine Rodgers,03-09-1974,54,Other,Native American,Non-Hispanic,1462 Elliott Forges Suite 812,South Christopher,GA,33427,+1-939-659-5818x4778,christine.rodgers@example.com,< $25k,Underinsured,"Mitchell, Morrow and Medina",C03,Malignant neoplasm of gum,TRUE,19-04-2025,FALSE,14-01-2026
PAT1005516,748-97-6369,Samantha,Nolan,Samantha Nolan,29-09-1952,42,Other,Other,Non-Hispanic,37522 Page Keys Apt. 549,Jeffreyport,OH,20960,5006401983,samantha.nolan@example.com,< $25k,Uninsured,Moore Ltd,J06,Acute upper respiratory infections,TRUE,,FALSE,04-05-2025
PAT1005517,992-13-1789,Michael,Richardson,Michael Richardson,07-06-1978,87,M,Black,Non-Hispanic,0936 Zachary Mews,Heathermouth,IL,77168,-3843,michael.richardson@example.com,< $25k,Uninsured,Gonzalez and Sons,I20,Angina pectoris,TRUE,19-01-2026,FALSE,25-09-2022
PAT1005518,770-41-6939,Kayla,Owens,Kayla Owens,16-03-1969,72,F,Hispanic,Hispanic,23537 Ferguson Terrace Apt. 084,South Kenneth,OH,38138,952-528-5876x9824,kayla.owens@example.com,$25k-$50k,Medicare,Hobbs-Moss,C50,Malignant neoplasm of breast,TRUE,20-12-2024,FALSE,06-03-2023
PAT1005519,609-88-2318,Amanda,Davis,Amanda Davis,16-09-1982,58,F,Black,Hispanic,142 Turner Lights Suite 635,East James,GA,39463,849.728.1058x64963,amanda.davis@example.com,$50k-$75k,Private,Martinez-Peters,M54,Dorsalgia,FALSE,,FALSE,31-05-2026
PAT1005520,886-92-2092,Jordan,Scott,Jordan Scott,30-11-1948,36,F,White,Non-Hispanic,5812 Price Divide,North Jessicaborough,PA,17483,403-252-9541x838,jordan.scott@example.com,$25k-$50k,Uninsured,"Stevenson, Kelley and Martinez",J20,Acute bronchitis,TRUE,,FALSE,02-06-2025
PAT1005521,519-41-1590,Amber,Clark,Amber Clark,04-03-1975,41,M,Asian,Non-Hispanic,111 Johnson Fall,Ryantown,MI,28494,622-480-6989x749,amber.clark@example.com,$75k-$100k,Uninsured,,E10,Type 1 diabetes mellitus,TRUE,24-01-2026,FALSE,14-10-2022
PAT1005522,876-56-2674,Michael,Nicholson,Michael Nicholson,23-12-1967,84,F,Hispanic,Non-Hispanic,552 Lisa Cliff Suite 417,Diazshire,TX,69381,001-276-549-7285x3962,michael.nicholson@example.com,$25k-$50k,Uninsured,,I25,Chronic ischemic heart disease,TRUE,22-05-2025,FALSE,15-05-2023
PAT1005523,178-85-3626,Erin,Hughes,Erin Hughes,19-02-1981,33,Other,Other,Non-Hispanic,4994 Christopher Rapid,Jacobsshire,NC,10364,001-290-584-4624x833,erin.hughes@example.com,> $100k,Medicaid,"Brooks, Lewis and Castro",J06,Acute upper respiratory infections,FALSE,,FALSE,29-11-2024
PAT1005524,320-48-5021,Rebecca,Allen,Rebecca Allen,11-09-1937,75,Other,White,Hispanic,8387 Marie Island Suite 948,Louisland,MI,94751,+1-879-898-1263x8085,rebecca.allen@example.com,$75k-$100k,Medicare,"Williams, Berry and Long",M54,Dorsalgia,FALSE,,FALSE,09-03-2025
PAT1005525,236-46-9411,Carol,Kennedy,Carol Kennedy,08-03-1942,20,Other,White,Hispanic,7547 Roberson Circle Apt. 519,West Austin,FL,6186,529.512.3093x33392,carol.kennedy@example.com,$25k-$50k,Uninsured,Hamilton Group,I20,Angina pectoris,TRUE,22-03-2025,FALSE,22-04-2024
PAT1005526,646-59-5417,Victoria,Dyer,Victoria Dyer,28-08-1954,83,F,White,Non-Hispanic,2044 Gonzalez Cove,New Susanstad,NC,33242,(624)431-9003x81798,victoria.dyer@example.com,> $100k,Uninsured,,C04,Malignant neoplasm of floor of mouth,TRUE,07-10-2025,FALSE,23-01-2022
PAT1005527,193-38-6000,Christopher,Smith,Christopher Smith,05-06-1949,54,Other,Hispanic,Hispanic,6692 Mark Vista Apt. 379,Port Alyssa,MI,30414,(579)933-1168,christopher.smith@example.com,< $25k,Uninsured,,I12,Hypertensive chronic kidney disease,TRUE,10-09-2024,FALSE,20-01-2024
PAT1005528,611-75-5549,Stephanie,Pratt,Stephanie Pratt,04-10-1994,36,F,Other,Hispanic,88227 Williams Manors Apt. 159,Whiteberg,OH,5591,7366045436,stephanie.pratt@example.com,$75k-$100k,Uninsured,,C00,Malignant neoplasm of lip,TRUE,04-08-2025,FALSE,05-01-2026
PAT1005529,658-30-7667,Ralph,Hughes,Ralph Hughes,20-01-1996,20,M,Other,Non-Hispanic,5403 Robles Ville,East Joshuaburgh,NY,47137,(397)708-8171,ralph.hughes@example.com,$50k-$75k,Medicare,"Payne, Jackson and Stephenson",J00,Acute nasopharyngitis,FALSE,,FALSE,28-12-2025
PAT1005530,742-24-2014,Amy,Roy,Amy Roy,12-12-1993,56,F,Asian,Hispanic,848 Cynthia Manor,New Diana,NC,44517,590.641.8303,amy.roy@example.com,< $25k,Underinsured,Dougherty Inc,C08,Malignant neoplasm of major salivary glands,TRUE,14-03-2025,FALSE,24-06-2024
PAT1005531,569-24-6056,Daniel,Salinas,Daniel Salinas,27-04-1986,27,F,Other,Hispanic,813 Tracy Knoll,East Jessicashire,OH,40882,001-698-731-6899x621,daniel.salinas@example.com,$25k-$50k,Underinsured,Smith LLC,I21,Acute myocardial infarction,TRUE,10-08-2024,FALSE,09-10-2023
PAT1005532,936-90-4544,Laurie,Walker,Laurie Walker,03-06-1993,33,F,Asian,Non-Hispanic,5680 Valerie Court Apt. 755,Rodgersborough,GA,9565,+1-803-374-6856x8840,laurie.walker@example.com,$75k-$100k,Medicaid,Lane-Franklin,J20,Acute bronchitis,FALSE,,FALSE,29-07-2021
PAT1005533,478-41-9572,Maria,Galvan,Maria Galvan,14-12-1986,70,M,Hispanic,Hispanic,8011 Sims Place Apt. 262,Munozmouth,FL,29328,713.908.4342x3397,maria.galvan@example.com,$25k-$50k,Underinsured,"Johnson, Barnes and Williamson",E10,Type 1 diabetes mellitus,TRUE,11-01-2025,FALSE,19-10-2022
PAT1005534,390-19-5454,Carla,Campbell,Carla Campbell,06-09-1947,87,Other,Asian,Non-Hispanic,18129 Diane Locks Apt. 134,West Lindseyville,TX,38517,549-361-2151,carla.campbell@example.com,< $25k,Uninsured,Cherry Group,I21,Acute myocardial infarction,TRUE,05-11-2024,FALSE,06-12-2024
PAT1005535,638-55-7702,Louis,Lee,Louis Lee,08-08-1958,35,F,Other,Hispanic,93521 Laurie Crossing,New Juliamouth,TX,84161,966.319.5052,louis.lee@example.com,$25k-$50k,Medicare,Day-Lynch,I50,Heart failure,TRUE,17-08-2025,FALSE,13-08-2022
PAT1005536,586-88-2683,Maria,Austin,Maria Austin,25-04-1946,22,Other,Hispanic,Hispanic,440 Manuel Falls Suite 679,Cannonton,PA,62402,(795)326-8175x52546,maria.austin@example.com,$25k-$50k,Uninsured,"Cox, Anderson and Gallegos",J02,Acute pharyngitis,TRUE,,FALSE,20-03-2025
PAT1005537,134-17-9432,Heather,May,Heather May,24-03-1945,69,M,White,Hispanic,46436 Turner Trail Apt. 868,South Kathryntown,IL,13036,(768)412-2607x972,heather.may@example.com,$50k-$75k,Underinsured,Johnson Ltd,E14,Unspecified diabetes mellitus,TRUE,23-02-2026,FALSE,16-09-2025
PAT1005538,735-56-4277,James,Walsh,James Walsh,02-06-1968,87,F,Other,Non-Hispanic,322 Baxter Gateway Suite 735,South Angelicatown,GA,86055,(718)469-0697,james.walsh@example.com,$75k-$100k,Medicaid,White Ltd,J02,Acute pharyngitis,FALSE,,FALSE,16-07-2021
PAT1005539,372-92-9938,Timothy,Ponce,Timothy Ponce,15-05-1985,90,F,Asian,Hispanic,728 Mark Cliffs,Jonesstad,FL,18656,001-229-859-2677x70081,timothy.ponce@example.com,< $25k,Uninsured,,E14,Unspecified diabetes mellitus,TRUE,22-02-2026,FALSE,27-08-2022
PAT1005540,820-11-9849,Meagan,Williams,Meagan Williams,13-06-1976,87,M,Asian,Non-Hispanic,6166 Robert Throughway,Guzmanmouth,GA,69052,762.617.7744,meagan.williams@example.com,> $100k,Medicaid,"Lawrence, Parks and Fisher",J02,Acute pharyngitis,FALSE,,FALSE,18-01-2025
PAT1005541,554-33-9642,Phillip,Morris,Phillip Morris,30-06-1979,33,Other,Other,Non-Hispanic,12273 Padilla Alley Suite 648,Benjaminside,GA,95800,+1-337-840-4851x109,phillip.morris@example.com,$25k-$50k,Underinsured,Allen-Mendoza,E11,Type 2 diabetes mellitus,TRUE,23-03-2026,FALSE,12-03-2023
PAT1005542,333-83-6174,Tracy,Daniel,Tracy Daniel,24-05-1979,73,F,Native American,Non-Hispanic,8166 Lewis Light,Brandonview,MI,24002,001-393-286-5404x765,tracy.daniel@example.com,$25k-$50k,Uninsured,Hall Group,J20,Acute bronchitis,TRUE,,FALSE,27-07-2023
PAT1005543,736-93-6798,John,Perez,John Perez,08-01-1948,45,M,White,Hispanic,157 Matthew Manor,Kelliefurt,CA,30159,254-443-5225,john.perez@example.com,> $100k,Medicare,Haynes Group,M54,Dorsalgia,FALSE,,FALSE,06-06-2023
PAT1005544,334-72-1965,Kimberly,Hartman,Kimberly Hartman,07-05-1944,89,F,White,Hispanic,295 Holt Lake,Hillport,NY,58009,5888623237,kimberly.hartman@example.com,> $100k,Underinsured,"Freeman, Alexander and Cruz",E10,Type 1 diabetes mellitus,TRUE,30-11-2025,FALSE,22-04-2023
PAT1005545,470-40-5830,Jerry,Harmon,Jerry Harmon,24-11-1994,34,F,Black,Hispanic,117 Allen Stravenue Apt. 138,Rubioton,TX,18042,(344)236-3455x59648,jerry.harmon@example.com,$75k-$100k,Private,Torres-Baker,J06,Acute upper respiratory infections,FALSE,,FALSE,27-02-2023
PAT1005546,990-77-3373,James,Hall,James Hall,18-06-2005,25,Other,Other,Hispanic,4431 Frederick Loop Suite 652,South Mark,GA,17153,001-860-207-7087x808,james.hall@example.com,$25k-$50k,Private,Carter LLC,I10,Essential hypertension,TRUE,05-08-2024,FALSE,25-06-2026
PAT1005547,877-37-2551,Karla,Foster,Karla Foster,03-11-1946,60,F,Black,Hispanic,506 Megan Branch,West Tracihaven,CA,17138,484.774.1298,karla.foster@example.com,$25k-$50k,Underinsured,Patel-Santana,J00,Acute nasopharyngitis,TRUE,,FALSE,27-05-2022
PAT1005548,339-53-3658,Dawn,Russell,Dawn Russell,30-05-1942,31,M,White,Non-Hispanic,70116 Kimberly Shores Apt. 271,Johnville,TX,29837,902.357.3134x1086,dawn.russell@example.com,$25k-$50k,Underinsured,"Reilly, Cowan and Russell",J20,Acute bronchitis,TRUE,,FALSE,04-11-2022
PAT1005549,748-66-3868,Joseph,Johnson,Joseph Johnson,30-09-1941,21,F,Black,Non-Hispanic,153 Strickland Loaf,Gonzalezfort,TX,60932,001-593-910-0846x8739,joseph.johnson@example.com,$75k-$100k,Uninsured,,C50,Malignant neoplasm of breast,TRUE,18-11-2025,FALSE,30-05-2022
PAT1005550,625-17-1445,Desiree,Thompson,Desiree Thompson,06-10-1994,77,Other,White,Hispanic,611 Henderson Freeway Apt. 688,Port Peterton,FL,67731,-5727,desiree.thompson@example.com,$25k-$50k,Medicare,"Simmons, Smith and Alexander",I48,Atrial fibrillation,TRUE,09-12-2025,FALSE,20-10-2022
PAT1005551,153-35-9614,Kyle,Smith,Kyle Smith,25-10-1991,73,F,Asian,Non-Hispanic,36299 Peters Manors,North Douglas,TX,91621,614.666.5735,kyle.smith@example.com,$25k-$50k,Uninsured,Pennington-Lopez,E10,Type 1 diabetes mellitus,TRUE,20-06-2025,FALSE,06-04-2022
